-8
-44
-11
-5
21
-41
-14
-9
22
-30
-26
-11
11
-19
-44
-12
-1
10
-43
-12
-8
24
-31
-25
-10
15
-23
-41
-12
0
1
-45
-12
-7
26
-34
-21
-10
20
-25
-37
-11
3
-6
-46
-11
-5
24
-39
-18
-9
21
-26
-37
-11
3
-8
-45
-11
-5
22
-39
-17
-9
21
-29
-31
-10
7
-15
-46
-11
-3
16
-42
-14
-9
24
-29
-29
-11
8
-20
-44
-11
0
7
-45
-11
-6
26
-35
-21
-10
16
-23
-40
-11
1
0
-45
-11
-6
26
-36
-20
-9
20
-26
-36
-11
4
-8
-45
-12
-4
21
-39
-14
-8
24
-28
-31
-11
7
-15
-45
-11
-2
8
-44
-12
-8
26
-32
-26
-11
13
-20
-41
-11
1
0
-45
-12
-7
25
-35
-20
-10
17
-26
-36
-11
6
-14
-46
-11
-1
11
-44
-12
-8
26
-34
-23
-11
15
-22
-42
-12
0
2
-45
-11
-5
24
-38
-18
-9
20
-26
-37
-11
3
-7
-46
-12
-5
23
-39
-17
-9
21
-27
-36
-11
5
-14
-45
-12
-3
16
-42
-13
-9
24
-31
-26
-11
12
-20
-44
-11
0
1
-45
-11
-7
26
-38
-17
-10
20
-26
-37
-11
3
-8
-46
-11
-3
17
-42
-15
-9
24
-28
-30
-11
11
-22
-42
-11
2
-10
-46
-12
-3
16
-43
-14
-9
25
-29
-29
-11
9
-16
-43
-12
0
6
-44
-12
-7
25
-36
-20
-10
21
-27
-36
-11
4
-9
-46
-11
-4
15
-44
-12
-8
26
-32
-25
-10
12
-21
-43
-12
0
0
-45
-11
-4
19
-41
-14
-9
23
-30
-27
-10
