-62
-7
11
7
-65
-6
1
43
-55
-19
-3
41
-38
-45
-6
20
-13
-65
-7
4
37
-59
-14
-3
45
-42
-30
-4
32
-28
-61
-7
9
15
-64
-8
2
43
-56
-18
-3
42
-36
-50
-6
17
-7
-66
-7
3
42
-56
-13
-2
47
-40
-41
-5
22
-18
-66
-7
8
23
-63
-10
-1
48
-44
-33
-4
40
-33
-55
-7
18
-8
-66
-7
5
32
-61
-12
-1
48
-44
-33
-5
35
-31
-59
-7
11
9
-66
-8
0
48
-50
-26
-3
36
-35
-53
-6
15
-3
-66
-7
2
45
-59
-14
-2
45
-39
-45
-5
20
-13
-67
-7
6
28
-63
-10
-1
48
-43
-30
-5
33
-29
-62
-7
10
16
-66
-9
0
50
-47
-23
-3
39
-33
-56
-7
13
1
-67
-8
3
41
-60
-12
-2
46
-39
-43
-6
23
-17
-65
-7
5
35
-60
-12
-2
46
-40
-41
-5
30
-25
-64
-7
14
0
-68
-8
1
46
-55
-20
-4
47
-37
-48
-7
20
-12
-68
-7
3
41
-60
-11
-2
46
-41
-38
-5
25
-21
-65
-7
6
28
-62
-11
-1
47
-43
-35
-5
31
-28
-60
-7
9
14
-64
-8
0
47
-51
-22
-4
38
-33
-56
-6
17
-7
-68
-7
3
44
-58
-17
-3
45
-40
-43
-6
22
-17
-66
-7
5
32
-63
-10
0
50
-48
-28
-5
35
-33
-56
-7
14
-8
-66
-8
2
43
-57
-16
-3
45
-37
-48
-7
18
-18
-66
-8
5
33
-61
-11
-1
47
-42
-40
-5
29
-26
-59
-7
11
9
-66
-8
0
49
-49
-26
-4
36
-32
-59
-6
12
8
-66
-8
0
49
-55
-19
-4
43
-35
-53
-6
16
-4
-66
-8
2
45
-59
-14
-2
43
-38
-42
-6
18
-14
-64
-8
4
32
-57
-13
-2
44
-41
-33
-6
28
-27
-59
-8
8
13
-61
-8
-1
45
-50
-22
-4
36
-31
-47
-7
20
-15
-62
-8
3
31
-59
-9
-2
46
-42
-35
-5
