0,0,5
1,4,0
2,2,0
3,0,0
4,-15,0
5,-36,0
6,-42,0
7,-30,0
8,-15,0
9,6,0
10,43,0
11,45,0
12,25,0
13,13,0
14,6,0
15,3,0
16,1,0
17,-1,0
18,-17,0
19,-38,0
20,-41,0
21,-28,0
22,-13,0
23,11,0
24,46,0
25,43,0
26,24,0
27,12,0
28,6,0
29,2,0
30,1,0
31,-2,0
32,-19,0
33,-40,0
34,-40,0
35,-26,0
36,-12,0
37,15,0
38,47,0
39,41,0
40,22,0
41,11,0
42,6,0
43,2,0
44,1,0
45,-4,0
46,-22,0
47,-41,0
48,-40,0
49,-24,0
50,-11,0
51,20,0
52,49,0
53,39,0
54,20,0
55,10,0
56,5,0
57,2,0
58,0,0
59,-5,0
60,-25,0
61,-42,0
62,-39,0
63,-22,0
64,-9,0
65,25,0
66,49,0
67,37,0
68,19,0
69,10,0
70,4,0
71,2,0
72,0,0
73,-7,0
74,-27,0
75,-42,0
76,-37,0
77,-21,0
78,-6,0
79,29,0
80,49,0
81,34,0
82,17,0
83,8,0
84,5,0
85,2,0
86,0,0
87,-9,0
88,-29,0
89,-42,0
90,-35,0
91,-19,0
92,-2,0
93,33,0
94,48,0
95,32,0
96,17,0
97,8,0
98,4,0
99,2,0
100,0,0
101,-11,0
102,-32,0
103,-42,0
104,-33,0
105,-17,0
106,0,0
107,37,0
108,48,0
109,30,0
110,15,0
111,8,0
112,3,0
113,2,0
114,0,0
115,-13,0
116,-35,0
117,-42,0
118,-32,0
119,-16,0
120,3,0
121,41,0
122,46,0
123,27,0
124,14,0
125,7,0
126,3,0
127,2,0
128,0,0
129,-15,0
130,-36,0
131,-41,0
132,-29,0
133,-15,0
134,6,0
135,43,0
136,45,0
137,25,0
138,13,0
139,6,0
140,3,0
141,1,0
142,-1,0
143,-17,0
144,-38,0
145,-41,0
146,-27,0
147,-14,0
148,11,0
149,45,0
150,43,0
151,23,0
152,13,0
153,5,0
154,3,0
155,1,0
156,-2,0
157,-20,0
158,-39,0
159,-40,0
160,-25,0
161,-12,0
162,15,0
163,47,0
164,41,0
165,22,0
166,11,0
167,5,0
168,2,0
169,1,0
170,-4,0
171,-22,0
172,-41,0
173,-39,0
174,-24,0
175,-10,0
176,20,0
177,49,0
178,38,0
179,20,0
180,10,0
181,5,0
182,2,0
183,1,0
184,-5,0
185,-24,0
186,-42,0
187,-38,0
188,-22,0
189,-8,0
190,25,0
191,49,0
192,37,0
193,18,0
194,10,0
195,5,0
196,2,0
197,0,0
198,-7,0
199,-27,0
200,-41,0
201,-37,0
202,-20,0
203,-5,0
204,29,0
205,48,0
206,34,0
207,17,0
208,9,0
209,4,0
210,2,0
211,0,0
212,-9,0
213,-30,0
214,-41,0
215,-35,0
216,-18,0
217,-2,0
218,33,0
219,47,0
220,32,0
221,16,0
222,8,0
223,4,0
224,2,0
225,0,0
226,-11,0
227,-32,0
228,-42,0
229,-33,0
230,-17,0
231,0,0
232,37,0
233,47,0
234,29,0
235,15,0
236,7,0
237,4,0
238,1,0
239,0,0
240,-13,0
241,-34,0
242,-42,0
243,-31,0
244,-16,0
245,3,0
246,40,0
247,46,0
248,27,0
249,14,0
250,7,0
251,3,0
252,1,0
253,0,0
254,-15,0
255,-37,0
256,-41,0
257,-30,0
258,-14,0
259,7,0
260,44,0
261,44,0
262,25,0
263,13,0
264,7,0
265,3,0
266,1,0
267,-2,0
268,-17,0
269,-38,0
270,-40,0
271,-27,0
272,-13,0
273,11,0
274,46,0
275,42,0
276,24,0
