0,0,0,27828,-2579
1,1,0,27928,-1148
2,2,0,28028,-864
3,3,0,28128,-299
4,4,0,28228,241
5,5,0,28328,4430
6,6,0,28228,4206
7,7,0,28128,1838
8,8,0,28028,1032
9,9,0,27928,940
10,10,0,27828,975
11,11,0,27728,780
12,12,0,27628,270
13,13,0,27728,-374
14,14,0,27828,-764
15,15,0,27928,-736
16,16,0,28028,-433
17,17,0,28128,-87
18,18,0,28228,190
19,19,0,28328,3870
20,20,0,28228,3094
21,21,0,28128,1289
22,22,0,28028,888
23,23,0,27928,1008
24,24,0,27828,1054
25,25,0,27728,757
26,26,0,27628,189
27,27,0,27728,-347
28,28,0,27828,-548
29,29,0,27928,-399
30,30,0,28028,-131
31,31,0,28128,11
32,32,0,28228,176
33,33,0,28328,3512
34,34,0,28228,2607
35,35,0,28128,1082
36,36,0,28028,875
37,37,0,27928,1097
38,38,0,27828,1125
39,39,0,27728,754
40,40,0,27628,166
41,41,0,27728,-280
42,42,0,27828,-332
43,43,0,27928,-98
44,44,0,28028,111
45,45,0,28128,58
46,46,0,28228,1524
47,47,0,28128,1671
48,48,0,28028,220
49,49,0,28128,69
50,50,1,28228,897
51,49,1,28128,1562
52,48,1,28028,1242
53,47,1,27928,727
54,46,1,27828,166
55,45,1,27928,-158
56,44,1,28028,-111
57,43,1,28128,104
58,42,1,28228,1643
59,41,1,28128,2252
60,40,1,28028,473
61,39,1,28041,-370
62,38,1,28141,-498
63,37,1,28241,432
64,36,1,28275,3265
65,35,1,28175,2990
66,34,1,28075,1723
67,33,1,27975,971
68,32,1,27875,458
69,31,1,27896,175
70,30,1,27996,124
71,29,1,28096,139
72,28,1,28196,80
73,27,1,28296,2305
74,26,1,28196,1832
75,25,1,28096,297
76,24,1,28196,-121
77,23,1,28296,1181
78,22,1,28196,1591
79,21,1,28096,1103
80,20,1,27996,830
81,19,1,27896,584
82,18,1,27854,379
83,17,1,27914,280
84,16,1,28014,272
85,15,1,28114,200
86,14,1,28214,43
87,13,1,28314,2409
88,12,1,28214,1691
89,11,1,28114,227
90,10,1,28214,-85
91,9,1,28314,1405
92,8,1,28214,1591
93,7,1,28114,1057
94,6,1,28014,767
95,5,1,27914,576
96,4,1,27876,472
97,3,1,27890,453
98,2,1,27913,430
99,1,1,27948,248
100,0,2,28048,-102
101,1,2,28148,-500
102,2,2,28248,208
103,3,2,28348,2362
104,4,2,28248,1836
105,5,2,28148,923
106,6,2,28048,752
107,7,2,27948,749
108,8,2,27848,668
109,9,2,27764,524
110,10,2,27752,436
111,11,2,27784,470
112,12,2,27799,523
113,13,2,27788,389
114,14,2,27843,13
115,15,2,27943,-487
116,16,2,28043,-887
117,17,2,28143,-972
118,18,2,28243,1612
119,19,2,28143,3243
120,20,2,28043,1634
121,21,2,27943,1095
122,22,2,27843,868
123,23,2,27743,690
124,24,2,27648,555
125,25,2,27621,528
126,26,2,27607,543
127,27,2,27586,435
128,28,2,27618,136
129,29,2,27718,-308
130,30,2,27818,-732
131,31,2,27918,-932
132,32,2,28018,-806
133,33,2,28118,-422
134,34,2,28218,3026
135,35,2,28118,3554
136,36,2,28018,1763
137,37,2,27918,1065
138,38,2,27818,826
139,39,2,27718,767
140,40,2,27618,687
141,41,2,27525,468
142,42,2,27541,136
143,43,2,27641,-220
144,44,2,27741,-501
145,45,2,27841,-623
146,46,2,27941,-574
147,47,2,28041,-414
148,48,2,28141,-145
149,49,2,28241,3660
150,50,3,28141,4129
151,49,3,28041,1933
152,48,3,27941,1229
153,47,3,27841,1081
154,46,3,27741,944
155,45,3,27641,614
156,44,3,27584,183
157,43,3,27684,-168
158,42,3,27784,-326
159,41,3,27884,-304
160,40,3,27984,-226
161,39,3,28084,-222
162,38,3,28184,111
163,37,3,28284,3023
164,36,3,28184,2913
165,35,3,28084,1305
166,34,3,27984,993
167,33,3,27884,1081
168,32,3,27784,1009
169,31,3,27684,644
170,30,3,27612,180
171,29,3,27712,-125
172,28,3,27812,-165
173,27,3,27912,-40
174,26,3,28012,27
175,25,3,28112,-121
176,24,3,28212,1555
177,23,3,28112,1440
178,22,3,28012,236
179,21,3,28112,171
180,20,3,28212,646
181,19,3,28139,1003
182,18,3,28039,930
183,17,3,27939,547
184,16,3,27916,131
185,15,3,28016,-72
186,14,3,28116,-18
187,13,3,28216,501
188,12,3,28216,699
189,11,3,28117,191
190,10,3,28217,146
191,9,3,28317,3387
192,8,3,28217,2434
193,7,3,28117,1126
194,6,3,28017,1057
195,5,3,27917,1230
196,4,3,27817,1090
197,3,3,27717,635
198,2,3,27650,188
199,1,3,27750,19
200,0,4,27850,146
201,1,4,27950,319
202,2,4,28040,240
203,3,4,28140,-197
204,4,4,28240,1901
205,5,4,28140,1457
206,6,4,28040,101
207,7,4,28140,165
208,8,4,28240,1502
209,9,4,28140,1839
210,10,4,28040,1282
211,11,4,27940,672
212,12,4,27854,241
213,13,4,27954,164
214,14,4,28054,350
215,15,4,28129,488
216,16,4,28135,287
217,17,4,28235,2081
218,18,4,28135,1874
219,19,4,28035,-96
220,20,4,28135,-447
221,21,4,28235,500
222,22,4,28235,1958
223,23,4,28135,2493
224,24,4,28035,1447
225,25,4,27935,734
226,26,4,27835,392
227,27,4,27889,410
228,28,4,27934,574
229,29,4,27897,567
230,30,4,27864,190
231,31,4,27964,-471
232,32,4,28064,-1070
233,33,4,28164,-1132
234,34,4,28264,2077
235,35,4,28164,2841
236,36,4,28064,1689
237,37,4,27964,1305
238,38,4,27864,971
239,39,4,27764,602
240,40,4,27713,377
241,41,4,27774,401
242,42,4,27823,568
243,43,4,27789,611
244,44,4,27734,317
245,45,4,27825,-291
246,46,4,27925,-922
247,47,4,28025,-1209
248,48,4,28125,-952
249,49,4,28225,2924
250,50,5,28125,3706
251,49,5,28025,2015
252,48,5,27925,1249
253,47,5,27825,815
254,46,5,27725,587
255,45,5,27682,551
256,44,5,27657,623
257,43,5,27596,623
258,42,5,27535,385
259,41,5,27592,-108
260,40,5,27692,-662
261,39,5,27792,-1001
262,38,5,27892,-970
263,37,5,27992,-608
264,36,5,28092,-99
265,35,5,28192,2915
266,34,5,28092,3136
267,33,5,27992,1492
268,32,5,27892,882
269,31,5,27792,773
270,30,5,27692,805
271,29,5,27592,720
272,28,5,27492,397
273,27,5,27543,-94
274,26,5,27643,-542
275,25,5,27743,-749
276,24,5,27843,-670
277,23,5,27943,-412
278,22,5,28043,-122
279,21,5,28143,51
280,20,5,28243,2230
281,19,5,28143,4100
282,18,5,28043,1872
283,17,5,27943,1197
284,16,5,27843,1080
285,15,5,27743,933
286,14,5,27643,532
287,13,5,27627,-24
288,12,5,27727,-455
289,11,5,27827,-565
290,10,5,27927,-384
291,9,5,28027,-116
292,8,5,28127,39
293,7,5,28227,704
294,6,5,28127,1314
295,5,5,28027,363
296,4,5,28095,233
297,3,5,28195,509
298,2,5,28191,782
299,1,5,28091,764
300,0,6,27991,413
301,1,6,28034,-77
302,2,6,28134,-410
303,3,6,28234,301
304,4,6,28333,4648
305,5,6,28233,3933
306,6,6,28133,1733
307,7,6,28033,705
308,8,6,27933,227
309,9,6,28033,81
310,10,6,28133,205
311,11,6,28233,1043
312,12,6,28133,2334
313,13,6,28033,1476
314,14,6,27933,876
315,15,6,27833,292
316,16,6,27933,-214
317,17,6,28033,-519
318,18,6,28133,-568
319,19,6,28233,1858
320,20,6,28133,2430
321,21,6,28033,963
322,22,6,27933,412
323,23,6,27977,283
324,24,6,28077,357
325,25,6,28148,518
326,26,6,28139,663
327,27,6,28058,695
328,28,6,27961,540
329,29,6,27941,225
330,30,6,28041,-135
331,31,6,28141,-427
332,32,6,28241,1799
333,33,6,28141,2915
334,34,6,28041,979
335,35,6,27941,356
336,36,6,28013,262
337,37,6,28113,335
338,38,6,28195,508
339,39,6,28191,1176
340,40,6,28091,1596
341,41,6,27991,1101
342,42,6,27891,806
343,43,6,27791,458
344,44,6,27812,17
345,45,6,27912,-434
346,46,6,28012,-747
347,47,6,28112,-772
348,48,6,28212,2184
349,49,6,28112,2901
350,50,7,28012,1289
351,49,7,27912,795
352,48,7,27812,700
353,47,7,27712,698
354,46,7,27613,695
355,45,7,27516,666
356,44,7,27433,576
357,43,7,27395,395
358,42,7,27447,115
359,41,7,27547,-241
360,40,7,27647,-588
361,39,7,27747,-781
362,38,7,27847,-754
363,37,7,27947,-551
364,36,7,28047,-232
365,35,7,28147,375
366,34,7,28209,1687
367,33,7,28109,2281
368,32,7,28009,1295
369,31,7,27909,903
370,30,7,27809,698
371,29,7,27710,475
372,28,7,27722,173
373,27,7,27822,-182
374,26,7,27922,-489
375,25,7,28022,-616
376,24,7,28122,-548
377,23,7,28222,968
378,22,7,28122,2758
379,21,7,28022,1226
380,20,7,27922,715
381,19,7,27822,614
382,18,7,27765,631
383,17,7,27700,624
384,16,7,27638,536
385,15,7,27620,377
386,14,7,27681,173
387,13,7,27781,-61
388,12,7,27881,-294
389,11,7,27981,-455
390,10,7,28081,-527
391,9,7,28181,-353
392,8,7,28281,3583
393,7,7,28181,4889
394,6,7,28081,2155
395,5,7,27981,1278
396,4,7,27881,1073
397,3,7,27781,956
398,2,7,27681,731
399,1,7,27581,456
400,0,8,27603,240
401,1,8,27703,112
402,2,8,27803,13
403,3,8,27903,-119
404,4,8,28003,-352
405,5,8,28103,-616
406,6,8,28203,-519
407,7,8,28303,3378
408,8,8,28203,3192
409,9,8,28103,1639
410,10,8,28003,1235
411,11,8,27903,1107
412,12,8,27803,877
413,13,8,27703,561
414,14,8,27673,303
415,15,8,27771,187
416,16,8,27871,163
417,17,8,27971,106
418,18,8,28071,-133
419,19,8,28171,-114
420,20,8,28271,2426
421,21,8,28171,2013
422,22,8,28071,642
423,23,8,28000,554
424,24,8,27973,835
425,25,8,27873,958
426,26,8,27773,789
427,27,8,27673,504
428,28,8,27671,317
429,29,8,27762,300
430,30,8,27862,340
431,31,8,27942,250
432,32,8,28042,-118
433,33,8,28142,-464
434,34,8,28242,2217
435,35,8,28142,2225
436,36,8,28042,713
437,37,8,27942,639
438,38,8,27873,943
439,39,8,27773,1037
440,40,8,27673,814
441,41,8,27573,505
442,42,8,27571,357
443,43,8,27642,415
444,44,8,27684,508
445,45,8,27680,388
446,46,8,27736,-96
447,47,8,27836,-761
448,48,8,27936,-1228
449,49,8,28036,-1217
450,50,9,28136,-475
451,49,9,28236,3712
452,48,9,28136,4458
453,47,9,28036,2364
454,46,9,27936,1384
455,45,9,27836,906
456,44,9,27736,698
457,43,9,27637,630
458,42,9,27572,573
459,41,9,27536,390
460,40,9,27591,-7
461,39,9,27691,-499
462,38,9,27791,-864
463,37,9,27891,-943
464,36,9,27991,-709
465,35,9,28091,-288
466,34,9,28191,818
467,33,9,28091,1738
468,32,9,27991,1013
469,31,9,27891,722
470,30,9,27791,643
471,29,9,27720,622
472,28,9,27659,547
473,27,9,27636,332
474,26,9,27720,-48
475,25,9,27820,-455
476,24,9,27920,-712
477,23,9,28020,-736
