0,0,0,23521,-2579
1,1,0,23621,156
2,2,0,23721,3022
3,3,0,23621,3752
4,4,0,23521,2129
5,5,0,23421,1385
6,6,0,23321,1090
7,7,0,23221,876
8,8,0,23121,485
9,9,0,23128,91
10,10,0,23228,-163
11,11,0,23328,-227
12,12,0,23428,-166
13,13,0,23528,56
14,14,0,23628,1585
15,15,0,23528,2408
16,16,0,23428,1415
17,17,0,23328,800
18,18,0,23228,789
19,19,0,23128,914
20,20,0,23028,804
21,21,0,22928,518
22,22,0,22919,190
23,23,0,23019,-15
24,24,0,23119,-53
25,25,0,23219,59
26,26,0,23319,124
27,27,0,23419,17
28,28,0,23519,3568
29,29,0,23419,4152
30,30,0,23319,1505
31,31,0,23219,812
32,32,0,23119,888
33,33,0,23019,1017
34,34,0,22919,874
35,35,0,22819,528
36,36,0,22805,222
37,37,0,22905,126
38,38,0,23005,193
39,39,0,23105,232
40,40,0,23205,54
41,41,0,23305,-292
42,42,0,23405,695
43,43,0,23308,3083
44,44,0,23208,1004
45,45,0,23108,618
46,46,0,23049,878
47,47,0,22949,1068
48,48,0,22849,906
49,49,0,22749,525
50,50,0,22737,229
51,51,0,22837,198
52,52,0,22937,339
53,53,0,23017,392
54,54,0,23071,131
55,55,0,23171,-422
56,56,0,23271,-909
57,57,0,23371,667
58,58,0,23288,3765
59,59,0,23188,1712
60,60,0,23088,1333
61,61,0,22988,1318
62,62,0,22888,1089
63,63,0,22788,653
64,64,0,22712,303
65,65,0,22810,250
66,66,0,22910,424
67,67,0,22948,536
68,68,0,22930,298
69,69,0,23030,-316
70,70,0,23130,-1002
71,71,0,23230,-1175
72,72,0,23330,3550
73,73,0,23230,2842
74,74,0,23130,1724
75,75,0,23030,1489
76,76,0,22930,1239
77,77,0,22830,804
78,78,0,22730,415
79,79,0,22772,310
80,80,0,22867,475
81,81,0,22879,640
82,82,0,22809,467
83,83,0,22825,-134
84,84,0,22925,-897
85,85,0,23025,-1355
86,86,0,23125,-1240
87,87,0,23225,3038
88,88,0,23125,3759
89,89,0,23025,2192
90,90,0,22925,1507
91,91,0,22825,1007
92,92,0,22725,623
93,93,0,22664,462
94,94,0,22683,531
95,95,0,22668,644
96,96,0,22596,518
97,97,0,22587,28
98,98,0,22687,-649
99,99,0,22787,-1148
100,100,1,22887,-1220
101,99,1,22987,-809
102,98,1,23087,-134
103,97,1,23187,1208
104,96,1,23087,5842
105,95,1,22987,2662
106,94,1,22887,1292
107,93,1,22787,859
108,92,1,22687,840
109,91,1,22587,837
110,90,1,22487,577
111,89,1,22449,40
112,88,1,22549,-535
113,87,1,22649,-860
114,86,1,22749,-827
115,85,1,22849,-493
116,84,1,22949,-79
117,83,1,23049,178
118,82,1,23149,254
119,81,1,23249,4682
120,80,1,23149,3812
121,79,1,23049,1839
122,78,1,22949,1300
123,77,1,22849,1149
124,76,1,22749,809
125,75,1,22649,193
126,74,1,22749,-411
127,73,1,22849,-681
128,72,1,22949,-543
129,71,1,23049,-141
130,70,1,23149,291
131,69,1,23249,2317
132,68,1,23149,3440
133,67,1,23049,1144
134,66,1,22949,382
135,65,1,23008,447
136,64,1,23034,770
137,63,1,22934,904
138,62,1,22834,644
139,61,1,22762,121
140,60,1,22862,-319
141,59,1,22962,-445
142,58,1,23062,-260
143,57,1,23162,40
144,56,1,23262,173
145,55,1,23362,274
146,54,1,23462,3902
147,53,1,23362,2657
148,52,1,23262,1041
149,51,1,23162,821
150,50,1,23062,1035
151,49,1,22962,1066
152,48,1,22862,709
153,47,1,22762,154
154,46,1,22862,-218
155,45,1,22962,-229
156,44,1,23062,5
157,43,1,23162,217
158,42,1,23262,192
159,41,1,23362,-175
160,40,1,23462,703
161,39,1,23362,3488
162,38,1,23262,1303
163,37,1,23162,928
164,36,1,23062,1125
165,35,1,22962,1143
166,34,1,22862,757
167,33,1,22762,189
168,32,1,22862,-145
169,31,1,22962,-86
170,30,1,23062,206
171,29,1,23162,472
172,28,1,23176,309
173,27,1,23271,-11
174,26,1,23371,-339
175,25,1,23471,2893
176,24,1,23371,2298
177,23,1,23271,1323
178,22,1,23171,1302
179,21,1,23071,1255
180,20,1,22971,849
181,19,1,22871,321
182,18,1,22960,-11
183,17,1,23060,58
184,16,1,23160,367
185,15,1,23226,562
186,14,1,23195,330
187,13,1,23280,-283
188,12,1,23380,-908
189,11,1,23480,-765
190,10,1,23580,-128
191,9,1,23680,3763
192,8,1,23580,3913
193,7,1,23480,2270
194,6,1,23380,1300
195,5,1,23280,620
196,4,1,23220,290
197,3,1,23320,305
198,2,1,23417,492
199,1,1,23421,624
200,0,2,23359,449
201,1,2,23384,32
202,2,2,23484,-514
203,3,2,23584,-60
204,4,2,23684,1757
205,5,2,23584,2571
206,6,2,23484,1768
207,7,2,23384,1299
208,8,2,23284,952
209,9,2,23184,575
210,10,2,23147,344
211,11,2,23225,351
212,12,2,23299,569
213,13,2,23265,758
214,14,2,23165,796
215,15,2,23065,201
216,16,2,23165,-481
217,17,2,23265,-718
218,18,2,23365,-654
219,19,2,23465,150
220,20,2,23565,3752
221,21,2,23465,3002
222,22,2,23365,1711
223,23,2,23265,1027
224,24,2,23165,703
225,25,2,23065,678
226,26,2,22976,695
227,27,2,22879,671
228,28,2,22794,473
229,29,2,22807,74
230,30,2,22907,-408
231,31,2,23007,-737
232,32,2,23107,-789
233,33,2,23207,-555
234,34,2,23307,-116
235,35,2,23407,347
236,36,2,23483,4740
237,37,2,23383,2791
238,38,2,23283,1393
239,39,2,23183,978
240,40,2,23083,898
241,41,2,22983,807
242,42,2,22883,520
243,43,2,22873,89
244,44,2,22973,-268
245,45,2,23073,-428
246,46,2,23173,-391
247,47,2,23273,-124
248,48,2,23373,195
249,49,2,23473,3421
250,50,2,23373,2822
251,51,2,23273,1266
252,52,2,23173,801
253,53,2,23073,845
254,54,2,22973,903
255,55,2,22873,794
256,56,2,22773,483
257,57,2,22781,112
258,58,2,22881,-149
259,59,2,22981,-239
260,60,2,23081,-224
261,61,2,23181,-133
262,62,2,23281,360
263,63,2,23351,3744
264,64,2,23251,2085
265,65,2,23151,886
266,66,2,23051,723
267,67,2,22951,877
268,68,2,22851,934
269,69,2,22751,769
270,70,2,22651,441
271,71,2,22680,151
272,72,2,22780,17
273,73,2,22880,-3
274,74,2,22980,-58
275,75,2,23080,-231
276,76,2,23180,-473
277,77,2,23280,1158
278,78,2,23180,3422
279,79,2,23080,1351
280,80,2,22980,930
281,81,2,22880,1029
282,82,2,22780,1048
283,83,2,22680,823
284,84,2,22580,450
285,85,2,22605,180
286,86,2,22705,128
287,87,2,22805,186
288,88,2,22905,143
289,89,2,23005,-123
290,90,2,23105,-527
291,91,2,23205,3240
292,92,2,23105,2249
293,93,2,23005,814
294,94,2,22905,755
295,95,2,22805,1020
296,96,2,22705,1064
297,97,2,22605,788
298,98,2,22505,414
299,99,2,22548,215
300,100,3,22648,272
301,99,3,22748,393
