0,0,0,24516,-2585
1,1,0,24416,1330
2,2,0,24316,1213
3,3,0,24216,892
4,4,0,24116,565
5,5,0,24084,393
6,6,0,24137,419
7,7,0,24177,471
8,8,0,24191,289
9,9,0,24291,-181
10,10,0,24391,-724
11,11,0,24491,-242
12,12,0,24591,1550
13,13,0,24491,1322
14,14,0,24391,970
15,15,0,24291,1049
16,16,0,24391,196
17,17,0,24326,892
18,18,0,24226,154
19,19,0,24326,-511
20,20,0,24426,-522
21,21,0,24526,2607
22,22,0,24426,2816
23,23,0,24326,1597
24,24,0,24226,1256
25,25,0,24126,1145
26,26,0,24026,930
27,27,0,23926,631
28,28,0,23861,434
29,29,0,23894,452
30,30,0,23918,538
31,31,0,23899,433
32,32,0,23932,23
33,33,0,24032,-580
34,34,0,24132,-1090
35,35,0,24232,-1210
36,36,0,24332,-848
37,37,0,24432,65
38,38,0,24532,2267
39,39,0,24432,3042
40,40,0,24332,2054
41,41,0,24232,1147
42,42,0,24132,737
43,43,0,24032,667
44,44,0,23949,651
45,45,0,23874,453
46,46,0,23897,35
47,47,0,23997,-474
48,48,0,24097,-850
49,49,0,24197,-907
50,50,0,24297,-631
51,51,0,24397,-96
52,52,0,24497,1478
53,53,0,24397,2461
54,54,0,24297,1505
55,55,0,24197,858
56,56,0,24097,661
57,57,0,24017,685
58,58,0,23925,657
59,59,0,23847,423
60,60,0,23885,21
61,61,0,23985,-399
62,62,0,24085,-661
63,63,0,24185,-666
64,64,0,24285,-454
65,65,0,24385,4
66,66,0,24485,1519
67,67,0,24385,2261
68,68,0,24285,1300
69,69,0,24185,768
70,70,0,24085,677
71,71,0,23997,737
72,72,0,23897,672
73,73,0,23811,400
74,74,0,23861,21
75,75,0,23961,-312
76,76,0,24061,-477
77,77,0,24161,-451
78,78,0,24261,-316
79,79,0,24361,-142
80,80,0,24461,928
81,81,0,24361,1801
82,82,0,24261,884
83,83,0,24161,568
84,84,0,24127,626
85,85,0,24064,734
86,86,0,23964,651
87,87,0,23889,362
88,88,0,23958,12
89,89,0,24058,-244
90,90,0,24158,-331
91,91,0,24258,-284
92,92,0,24358,-139
93,93,0,24458,864
94,94,0,24358,1757
95,95,0,24258,895
96,96,0,24158,387
97,97,0,24214,410
98,98,0,24259,604
99,99,0,24207,722
100,100,1,24107,601
101,99,1,24057,317
102,98,1,24148,36
103,97,1,24248,-130
104,96,1,24348,-148
105,95,1,24448,465
106,94,1,24465,1514
107,93,1,24365,1560
108,92,1,24265,607
109,91,1,24212,111
110,90,1,24312,158
111,89,1,24412,735
112,88,1,24312,1364
113,87,1,24212,1023
114,86,1,24112,710
115,85,1,24012,427
116,84,1,24048,200
117,83,1,24148,32
118,82,1,24248,-101
119,81,1,24348,-140
120,80,1,24448,934
121,79,1,24348,1195
122,78,1,24248,458
123,77,1,24269,101
124,76,1,24369,265
125,75,1,24469,1174
126,74,1,24369,1858
127,73,1,24269,1388
128,72,1,24169,850
129,71,1,24069,546
130,70,1,24046,366
131,69,1,24113,203
132,68,1,24213,2
133,67,1,24313,-224
134,66,1,24413,-140
135,65,1,24513,585
136,64,1,24471,1463
137,63,1,24371,1595
138,62,1,24271,984
139,61,1,24171,698
140,60,1,24072,646
141,59,1,23999,599
142,58,1,23950,491
143,57,1,23954,388
144,56,1,24010,326
145,55,1,24097,255
146,54,1,24197,108
147,53,1,24297,-128
148,52,1,24397,-142
149,51,1,24497,468
150,50,1,24513,1385
151,49,1,24413,1598
152,48,1,24313,1109
153,47,1,24213,819
154,46,1,24113,751
155,45,1,24013,682
156,44,1,23922,538
157,43,1,23903,418
158,42,1,23944,372
159,41,1,24008,343
160,40,1,24086,226
161,39,1,24186,-37
162,38,1,24286,-396
163,37,1,24386,-633
164,36,1,24486,177
165,35,1,24586,1624
166,34,1,24486,2352
167,33,1,24386,1862
168,32,1,24286,1332
169,31,1,24186,985
170,30,1,24086,735
171,29,1,23986,550
172,28,1,23961,452
173,27,1,23985,407
174,26,1,24031,322
175,25,1,24120,109
176,24,1,24220,-234
177,23,1,24320,-594
178,22,1,24420,-569
179,21,1,24520,493
180,20,1,24523,1919
181,19,1,24423,2009
182,18,1,24323,1554
183,17,1,24223,1118
184,16,1,24123,842
185,15,1,24023,652
186,14,1,23947,527
187,13,1,23934,453
188,12,1,23957,372
189,11,1,24021,204
190,10,1,24121,-92
191,9,1,24221,-454
192,8,1,24321,-720
193,7,1,24421,-573
194,6,1,24521,547
195,5,1,24498,1848
