0,0,0,-13480,-2587
1,10,0,-13580,972
2,20,0,-13680,792
3,30,0,-13780,758
4,40,0,-13880,687
5,50,0,-13973,637
6,60,0,-14041,636
7,70,0,-14109,765
8,80,0,-14209,923
9,90,0,-14309,787
10,100,10,-14409,678
11,90,10,-14498,591
12,80,10,-14543,555
13,70,10,-14533,489
14,60,10,-14618,482
15,50,10,-14609,360
16,40,10,-14539,297
17,30,10,-14439,264
18,20,10,-14339,265
19,10,10,-14239,266
20,0,20,-14139,259
21,10,20,-14039,282
22,20,20,-13939,355
23,30,20,-13867,503
24,40,20,-13868,539
25,50,20,-13887,672
26,60,20,-13973,724
27,70,20,-14073,738
28,80,20,-14173,752
29,90,20,-14273,779
30,100,30,-14373,764
31,90,30,-14473,597
32,80,30,-14521,407
33,70,30,-14475,274
34,60,30,-14375,210
35,50,30,-14275,195
36,40,30,-14175,178
37,30,30,-14075,141
38,20,30,-13975,106
39,10,30,-13875,100
40,0,40,-13775,127
41,10,40,-13675,159
42,20,40,-13575,292
43,30,40,-13475,490
44,40,40,-13470,704
45,50,40,-13570,889
46,60,40,-13670,954
47,70,40,-13770,855
48,80,40,-13870,865
49,90,40,-13970,879
50,100,50,-14070,943
51,90,50,-14170,805
52,80,50,-14270,675
53,70,50,-14357,540
54,60,50,-14377,386
55,50,50,-14320,202
56,40,50,-14220,155
57,30,50,-14120,141
58,20,50,-14020,106
59,10,50,-13920,62
60,0,60,-13820,46
61,10,60,-13720,163
62,20,60,-13620,310
63,30,60,-13525,399
64,40,60,-13475,522
65,50,60,-13486,691
66,60,60,-13581,869
67,70,60,-13681,907
68,80,60,-13781,979
69,90,60,-13881,1001
70,100,70,-13981,952
71,90,70,-14081,868
72,80,70,-14181,803
73,70,70,-14281,712
74,60,70,-14381,624
75,50,70,-14443,553
76,40,70,-14469,377
77,30,70,-14408,194
78,20,70,-14308,173
79,10,70,-14208,161
80,0,80,-14108,90
81,10,80,-14008,104
82,20,80,-13908,214
83,30,80,-13808,330
84,40,80,-13723,384
85,50,80,-13665,421
86,60,80,-13626,461
87,70,80,-13607,569
88,80,80,-13641,857
89,90,80,-13741,987
90,100,90,-13841,957
91,90,90,-13941,869
92,80,90,-14041,735
93,70,90,-14141,528
94,60,90,-14155,329
95,50,90,-14070,213
96,40,90,-13970,270
97,30,90,-13870,321
98,20,90,-13781,300
99,10,90,-13681,281
