0,0,0,27148,-2586
1,1,0,27248,815
2,2,0,27148,638
3,3,0,27079,432
4,4,0,27113,513
5,5,0,27107,514
6,6,0,27100,316
7,7,0,27192,5
8,8,0,27292,-247
9,9,0,27392,-70
10,10,0,27492,437
11,11,0,27523,472
12,12,0,27537,324
13,13,0,27625,2255
14,14,0,27525,1683
15,15,0,27425,1045
16,16,0,27325,756
17,17,0,27225,894
18,18,0,27125,752
19,19,0,27025,630
20,20,0,26960,390
21,21,0,27015,104
22,22,0,27115,-87
23,23,0,27215,-82
24,24,0,27315,54
25,25,0,27415,144
26,26,0,27515,61
27,27,0,27615,1187
28,28,0,27515,704
29,29,0,27415,93
30,30,0,27515,259
31,31,0,27615,2189
32,32,0,27515,1864
33,33,0,27415,1286
34,34,0,27315,784
35,35,0,27215,403
36,36,0,27263,195
37,37,0,27363,208
38,38,0,27463,337
39,39,0,27544,288
40,40,0,27644,1664
41,41,0,27544,1115
42,42,0,27444,593
43,43,0,27398,6
44,44,0,27498,338
45,45,0,27579,1092
46,46,0,27479,845
47,47,0,27379,556
48,48,0,27351,387
49,49,0,27407,294
50,50,0,27507,1481
51,51,0,27407,1167
52,52,0,27307,644
53,53,0,27235,324
54,54,0,27323,28
55,55,0,27423,981
56,56,0,27323,742
57,57,0,27223,556
58,58,0,27195,469
59,59,0,27210,356
60,60,0,27282,991
61,61,0,27182,1089
62,62,0,27082,1016
63,63,0,26982,791
64,64,0,26882,484
65,65,0,26890,420
66,66,0,26930,375
67,67,0,26992,209
68,68,0,27092,-68
69,69,0,27192,-351
70,70,0,27292,-485
71,71,0,27392,-382
72,72,0,27492,-174
73,73,0,27592,2184
74,74,0,27492,1724
75,75,0,27392,846
76,76,0,27292,492
77,77,0,27296,416
78,78,0,27338,408
79,79,0,27384,416
80,80,0,27426,350
81,81,0,27501,180
82,82,0,27601,2114
83,83,0,27501,1323
84,84,0,27401,290
85,85,0,27501,-34
86,86,0,27601,1204
87,87,0,27501,789
88,88,0,27401,356
89,89,0,27473,227
90,90,0,27573,1353
91,91,0,27473,1156
92,92,0,27373,860
93,93,0,27273,834
94,94,0,27173,555
95,95,0,27146,204
96,96,0,27246,1109
97,97,0,27146,607
98,98,0,27093,-7
99,99,0,27193,-140
100,100,1,27293,964
101,99,1,27193,802
102,98,1,27093,337
103,97,1,27174,200
104,96,1,27274,1310
105,95,1,27174,1169
106,94,1,27074,847
107,93,1,26974,694
108,92,1,26877,464
109,91,1,26895,139
110,90,1,26995,1101
111,89,1,26895,620
112,88,1,26835,6
113,87,1,26935,-108
114,86,1,27035,1053
115,85,1,26935,861
116,84,1,26835,332
117,83,1,26919,165
118,82,1,27019,797
119,81,1,26919,860
120,80,1,26819,747
121,79,1,26719,653
122,78,1,26643,424
123,77,1,26681,83
124,76,1,26781,-232
125,75,1,26881,-388
126,74,1,26981,-393
127,73,1,27081,-297
128,72,1,27181,-183
129,71,1,27281,-128
130,70,1,27381,-114
131,69,1,27481,-43
132,68,1,27581,284
133,67,1,27681,3777
134,66,1,27581,3097
135,65,1,27481,2280
136,64,1,27381,1128
137,63,1,27281,496
138,62,1,27283,82
139,61,1,27383,-131
140,60,1,27483,-169
141,59,1,27583,1345
142,58,1,27483,1124
143,57,1,27383,1000
144,56,1,27283,494
145,55,1,27286,288
146,54,1,27386,1185
147,53,1,27286,925
148,52,1,27186,641
149,51,1,27116,458
150,50,1,27137,367
151,49,1,27203,229
152,48,1,27303,614
153,47,1,27246,332
154,46,1,27330,-71
155,45,1,27430,-59
156,44,1,27530,1452
157,43,1,27430,1182
158,42,1,27330,531
159,41,1,27315,296
160,40,1,27415,364
161,39,1,27483,361
162,38,1,27552,456
163,37,1,27574,432
164,36,1,27608,333
165,35,1,27691,2268
166,34,1,27591,1711
167,33,1,27491,964
168,32,1,27391,247
169,31,1,27491,381
170,30,1,27550,833
171,29,1,27450,449
172,28,1,27475,218
173,27,1,27575,1022
174,26,1,27475,822
175,25,1,27375,603
176,24,1,27324,505
177,23,1,27322,408
178,22,1,27368,240
179,21,1,27468,449
180,20,1,27493,176
181,19,1,27593,1319
182,18,1,27493,929
183,17,1,27393,849
184,16,1,27293,322
185,15,1,27382,147
186,14,1,27482,1006
187,13,1,27382,813
188,12,1,27282,580
189,11,1,27242,519
190,10,1,27233,530
191,9,1,27218,474
192,8,1,27231,287
193,7,1,27331,20
194,6,1,27431,-144
195,5,1,27531,1634
196,4,1,27431,1088
197,3,1,27331,344
198,2,1,27409,129
199,1,1,27509,1201
200,0,2,27409,829
201,1,2,27309,435
202,2,2,27341,379
203,3,2,27401,473
204,4,2,27414,568
205,5,2,27380,533
206,6,2,27364,327
207,7,2,27450,22
208,8,2,27550,1906
209,9,2,27450,1104
210,10,2,27350,207
211,11,2,27450,-11
212,12,2,27550,1245
213,13,2,27450,790
214,14,2,27350,340
215,15,2,27430,262
216,16,2,27530,1507
217,17,2,27430,1287
218,18,2,27330,966
219,19,2,27230,731
220,20,2,27130,407
221,21,2,27176,20
222,22,2,27276,-300
223,23,2,27376,-461
224,24,2,27476,-443
225,25,2,27576,-115
226,26,2,27676,2051
227,27,2,27576,1750
228,28,2,27476,1132
229,29,2,27376,596
230,30,2,27328,539
231,31,2,27309,629
232,32,2,27245,666
233,33,2,27162,553
234,34,2,27136,312
235,35,2,27230,64
236,36,2,27330,1580
237,37,2,27230,1263
238,38,2,27130,844
239,39,2,27030,205
240,40,2,27130,-39
241,41,2,27230,875
242,42,2,27130,810
243,43,2,27030,901
244,44,2,26930,998
245,45,2,26830,870
246,46,2,26730,836
247,47,2,26630,674
248,48,2,26543,363
249,49,2,26611,11
250,50,2,26711,-244
251,51,2,26811,783
252,52,2,26711,625
253,53,2,26649,72
254,54,2,26749,-124
255,55,2,26849,243
256,56,2,26949,1370
257,57,2,26849,1208
258,58,2,26749,1354
259,59,2,26649,1007
260,60,2,26549,917
261,61,2,26449,751
262,62,2,26349,434
263,63,2,26382,62
264,64,2,26482,-218
265,65,2,26582,-341
266,66,2,26682,-334
267,67,2,26782,-285
268,68,2,26882,-282
269,69,2,26982,-316
270,70,2,27082,-278
271,71,2,27182,-104
272,72,2,27282,165
273,73,2,27382,452
274,74,2,27406,607
275,75,2,27353,542
276,76,2,27332,301
277,77,2,27431,13
278,78,2,27531,2555
279,79,2,27431,2052
280,80,2,27331,883
281,81,2,27231,310
282,82,2,27326,94
283,83,2,27426,2106
284,84,2,27326,1565
285,85,2,27226,1048
286,86,2,27126,718
287,87,2,27026,801
288,88,2,26926,881
289,89,2,26826,731
290,90,2,26726,361
291,91,2,26795,-55
292,92,2,26895,-331
293,93,2,26995,-393
294,94,2,27095,-312
295,95,2,27195,-229
296,96,2,27295,-146
297,97,2,27395,2072
298,98,2,27295,1941
299,99,2,27195,1041
300,100,3,27095,736
301,99,3,26995,854
302,98,3,26895,916
303,97,3,26795,721
304,96,3,26695,338
305,95,3,26776,-20
306,94,3,26876,824
307,93,3,26776,613
308,92,3,26720,207
309,91,3,26820,9
310,90,3,26920,1455
311,89,3,26820,904
312,88,3,26720,93
313,87,3,26820,41
314,86,3,26920,1666
315,85,3,26820,1663
316,84,3,26720,1215
317,83,3,26620,833
318,82,3,26520,421
319,81,3,26559,82
320,80,3,26659,-90
321,79,3,26759,-119
322,78,3,26859,-109
323,77,3,26959,-178
324,76,3,27059,-324
325,75,3,27159,675
326,74,3,27072,507
327,73,3,27069,185
328,72,3,27169,2026
329,71,3,27069,1912
330,70,3,26969,1239
331,69,3,26869,823
332,68,3,26769,464
333,67,3,26787,190
334,66,3,26887,512
335,65,3,26881,379
336,64,3,26941,148
337,63,3,27041,-12
338,62,3,27141,1383
339,61,3,27041,922
340,60,3,26941,184
341,59,3,27041,9
342,58,3,27141,1616
343,57,3,27041,1434
344,56,3,26941,978
345,55,3,26841,696
346,54,3,26743,451
347,53,3,26767,263
348,52,3,26867,152
349,51,3,26967,92
350,50,3,27067,23
351,49,3,27167,-120
352,48,3,27267,-326
353,47,3,27367,-483
354,46,3,27467,-460
355,45,3,27567,1001
356,44,3,27467,1265
357,43,3,27367,764
358,42,3,27267,637
359,41,3,27199,556
360,40,3,27171,425
361,39,3,27208,282
362,38,3,27308,179
363,37,3,27408,160
364,36,3,27508,105
365,35,3,27608,2703
366,34,3,27508,2174
367,33,3,27408,1242
368,32,3,27308,287
369,31,3,27408,155
370,30,3,27508,1406
371,29,3,27408,1384
372,28,3,27308,1170
373,27,3,27208,793
374,26,3,27108,636
375,25,3,27040,545
376,24,3,27018,421
377,23,3,27057,233
378,22,3,27157,1
379,21,3,27257,-238
380,20,3,27357,-428
381,19,3,27457,-495
382,18,3,27557,-163
383,17,3,27657,2236
384,16,3,27557,1981
385,15,3,27457,1320
386,14,3,27357,805
387,13,3,27257,694
388,12,3,27160,667
389,11,3,27077,590
390,10,3,27032,438
391,9,3,27063,253
392,8,3,27163,769
393,7,3,27063,469
394,6,3,27078,-3
395,5,3,27178,-242
396,4,3,27278,1377
397,3,3,27178,990
398,2,3,27078,267
399,1,3,27178,194
