
1,80,46741,-242

1,81,46663,-172

1,82,46586,-95

1,83,46511,46

1,84,46438,248

1,85,46364,216

1,86,46289,89

1,87,46213,32

1,88,46137,5

1,89,46061,-7

1,90,45985,-11

1,91,45909,-41

1,92,45831,-164

1,93,45753,-244

1,94,45675,-208

1,95,45598,-117

1,96,45522,-33

1,97,45448,189

1,98,45374,235

1,99,45299,124

2,0,45224,50

2,1,45149,67

2,2,45075,235

2,3,45001,183

2,4,44926,69

2,5,44850,23

2,6,44774,0

2,7,44698,-10

2,8,44622,-13

2,9,44545,-58

2,10,44467,-176

2,11,44389,-230

2,12,44311,-180

2,13,44234,-99

2,14,44158,4

2,15,44084,201

2,16,44010,209

2,17,43935,98

2,18,43859,36

2,19,43783,6

2,20,43707,-7

2,21,43631,-13

2,22,43555,-19

2,23,43478,-127

2,24,43400,-228

2,25,43322,-209

2,26,43245,-121

2,27,43168,-60

2,28,43093,129

2,29,43019,222

2,30,42944,136

2,31,42869,54

2,32,42793,14

2,33,42717,-4

2,34,42641,-12

2,35,42565,-14

2,36,42488,-87

2,37,42410,-218

2,38,42332,-216

2,39,42255,-147

2,40,42178,-80

2,41,42103,57

2,42,42029,230

2,43,41955,187

2,44,41880,70

2,45,41804,22

2,46,41728,0

2,47,41652,-10

2,48,41576,-12

2,49,41500,-51

2,50,41422,-167

2,51,41344,-232

2,52,41266,-190

2,53,41189,-107

2,54,41113,-12

2,55,41039,199

2,56,40965,224

2,57,40890,112

2,58,40814,44

2,59,40738,11

2,60,40662,-6

2,61,40586,-11

2,62,40510,-18

2,63,40433,-122

2,64,40355,-237

2,65,40277,-221

2,66,40200,-133

2,67,40123,-70

2,68,40048,118

2,69,39974,233

2,70,39900,154

2,71,39825,64

2,72,39749,21

2,73,39673,-1

2,74,39597,-10

2,75,39521,-12

2,76,39444,-84

2,77,39366,-219

2,78,39288,-229

2,79,39210,-162

2,80,39133,-90

2,81,39058,48

2,82,38984,236

2,83,38910,203

2,84,38835,82

2,85,38759,30

2,86,38683,5

2,87,38607,-8

2,88,38531,-11

2,89,38455,-42

2,90,38377,-160

2,91,38299,-233

2,92,38221,-197

2,93,38144,-110

2,94,38068,-26

2,95,37994,183

2,96,37920,220

2,97,37845,114

2,98,37769,44

2,99,37693,11

3,0,37617,-4

3,1,37543,180

3,2,37468,70

3,3,37392,25

3,4,37316,1

3,5,37240,-9

3,6,37164,-12

3,7,37087,-61

3,8,37009,-181

3,9,36931,-232

3,10,36853,-180

3,11,36776,-101

3,12,36700,7

3,13,36626,205

3,14,36552,210

3,15,36477,100

3,16,36401,38

3,17,36325,7

3,18,36249,-6

3,19,36173,-11

3,20,36097,-19

3,21,36020,-131

3,22,35942,-230

3,23,35864,-212

3,24,35787,-124

3,25,35710,-60

3,26,35635,134

3,27,35561,225

3,28,35486,137

3,29,35411,55

3,30,35335,17

3,31,35259,-2

3,32,35183,-10

3,33,35107,-13

3,34,35030,-90

3,35,34952,-223

3,36,34874,-220

3,37,34797,-149

3,38,34720,-81

3,39,34645,61

3,40,34571,231

3,41,34497,186

3,42,34422,71

3,43,34346,23

3,44,34270,0

3,45,34194,-10

3,46,34118,-13

3,47,34042,-53

3,48,33964,-167

3,49,33886,-225

3,50,33808,-178

3,51,33731,-98

3,52,33655,-2

3,53,33581,193

3,54,33507,205

3,55,33432,97

3,56,33356,34

3,57,33280,5

3,58,33204,-9

3,59,33128,-14

3,60,33052,-20

3,61,32975,-119

3,62,32897,-219

3,63,32819,-202

3,64,32742,-116

3,65,32665,-58

3,66,32590,119

3,67,32516,212

3,68,32441,132

3,69,32366,50

3,70,32290,12

3,71,32214,-6

3,72,32138,-13

3,73,32062,-15

3,74,31985,-82

3,75,31907,-206

3,76,31829,-207

3,77,31752,-141

3,78,31675,-76

3,79,31600,52

3,80,31526,218

3,81,31452,179

3,82,31377,66

3,83,31301,19

3,84,31225,-2

3,85,31149,-12

3,86,31073,-14

3,87,30997,-45

3,88,30920,-150

3,89,30842,-211

3,90,30764,-172

3,91,30687,-95

3,92,30611,-14

3,93,30537,174

3,94,30463,195

3,95,30388,95

3,96,30312,33

3,97,30236,3

3,98,30160,-10

3,99,30084,-15

4,0,30008,-18

4,1,29932,16

4,2,29856,-4

4,3,29780,-13

4,4,29704,-14

4,5,29627,-61

4,6,29549,-170

4,7,29471,-208

4,8,29394,-155

4,9,29317,-85

4,10,29241,16

4,11,29167,191

4,12,29093,184

4,13,29018,80

4,14,28942,26

4,15,28866,0

4,16,28790,-10

4,17,28714,-14

4,18,28638,-22

4,19,28561,-123

4,20,28483,-206

4,21,28405,-185

4,22,28328,-104

4,23,28252,-48

4,24,28177,131

4,25,28103,199

4,26,28028,114

4,27,27952,42

4,28,27876,8

4,29,27800,-7

4,30,27724,-13

4,31,27648,-14

4,32,27571,-84

4,33,27493,-202

4,34,27415,-195

4,35,27338,-129

4,36,27261,-69

4,37,27186,61

4,38,27112,207

4,39,27038,160

4,40,26963,56

4,41,26887,16

4,42,26811,-4

4,43,26735,-13

4,44,26659,-14

4,45,26583,-54

4,46,26505,-159

4,47,26427,-204

4,48,26349,-158

4,49,26272,-86

4,50,26196,5

4,51,26122,179

4,52,26048,183

4,53,25973,82

4,54,25897,27

4,55,25821,1

4,56,25745,-10

4,57,25669,-14

4,58,25593,-20

4,59,25516,-114

4,60,25438,-203

4,61,25360,-185

4,62,25283,-105

4,63,25207,-50

4,64,25132,115

4,65,25058,191

4,66,24983,114

4,67,24907,42

4,68,24831,7

4,69,24755,-9

4,70,24679,-15

4,71,24603,-15

4,72,24526,-77

4,73,24448,-185

4,74,24370,-181

4,75,24293,-121

4,76,24216,-65

4,77,24141,49

4,78,24067,187

4,79,23993,150

4,80,23918,50

4,81,23842,10

4,82,23766,-7

4,83,23690,-16

4,84,23614,-16

4,85,23538,-43

4,86,23461,-131

4,87,23383,-177

4,88,23306,-139

4,89,23229,-76

4,90,23153,-5

4,91,23078,146

4,92,23004,153

4,93,22929,68

4,94,22853,18

4,95,22777,-4

4,96,22701,-14

4,97,22625,-15

4,98,22549,-19

4,99,22472,-91

5,0,22394,-167

5,1,22318,-15

5,2,22242,-14

5,3,22166,-52

5,4,22089,-138

5,5,22011,-163

5,6,21934,-120

5,7,21857,-66

5,8,21781,16

5,9,21707,154

5,10,21632,139

5,11,21557,54

5,12,21481,13

5,13,21405,-7

5,14,21329,-14

5,15,21253,-16

5,16,21177,-23

5,17,21100,-104

5,18,21022,-167

5,19,20945,-148

5,20,20868,-83

5,21,20792,-36

5,22,20717,111

5,23,20643,157

5,24,20568,83

5,25,20492,25

5,26,20416,-1

5,27,20340,-12

5,28,20264,-16

5,29,20188,-15

5,30,20111,-73

5,31,20033,-168

5,32,19955,-159

5,33,19878,-102

5,34,19802,-54

5,35,19727,55

5,36,19653,167

5,37,19578,123

5,38,19502,39

5,39,19426,6

5,40,19350,-10

5,41,19274,-16

5,42,19198,-15

5,43,19122,-50

5,44,19045,-136

5,45,18967,-168

5,46,18890,-125

5,47,18813,-68

5,48,18737,10

5,49,18663,151

5,50,18588,144

5,51,18513,57

5,52,18437,14

5,53,18361,-7

5,54,18285,-15

5,55,18209,-17

5,56,18133,-21

5,57,18056,-99

5,58,17978,-166

5,59,17901,-148

5,60,17824,-82

5,61,17748,-37

5,62,17673,100

5,63,17599,153

5,64,17524,85

5,65,17448,26

5,66,17372,-2

5,67,17296,-14

5,68,17220,-17

5,69,17144,-16

5,70,17067,-67

5,71,16989,-157

5,72,16912,-151

5,73,16835,-98

5,74,16759,-52

5,75,16683,45

5,76,16609,156

5,77,16534,119

5,78,16458,34

5,79,16382,4

5,80,16306,-11

5,81,16230,-18

5,82,16154,-16

5,83,16078,-42

5,84,16001,-119

5,85,15923,-156

5,86,15846,-120

5,87,15769,-64

5,88,15693,0

5,89,15618,132

5,90,15543,133

5,91,15468,54

5,92,15392,13

5,93,15316,-7

5,94,15240,-15

5,95,15164,-16

5,96,15088,-19

5,97,15011,-87

5,98,14934,-154

5,99,14857,-140

6,0,14780,-80

6,1,14704,-51

6,2,14627,-130

6,3,14550,-150

6,4,14473,-107

6,5,14396,-59

6,6,14320,18

6,7,14245,139

6,8,14170,122

6,9,14094,43

6,10,14018,8

6,11,13942,-9

6,12,13866,-16

6,13,13790,-16

6,14,13714,-24

6,15,13637,-96

6,16,13560,-149

6,17,13483,-130

6,18,13406,-73

6,19,13330,-31

6,20,13255,101

6,21,13180,134

6,22,13105,69

6,23,13029,20

6,24,12953,-4

6,25,12877,-15

6,26,12801,-17

6,27,12725,-15

6,28,12648,-65

6,29,12571,-148

6,30,12494,-139

6,31,12417,-89

6,32,12341,-48

6,33,12266,49

6,34,12191,141

6,35,12116,101

6,36,12040,31

6,37,11964,2

6,38,11888,-12

6,39,11812,-17

6,40,11736,-15

6,41,11660,-46

6,42,11583,-122

6,43,11506,-148

6,44,11429,-110

6,45,11352,-60

6,46,11276,11

6,47,11201,132

6,48,11126,122

6,49,11051,47

6,50,10975,9

6,51,10899,-8

6,52,10823,-15

6,53,10747,-16

6,54,10671,-21

6,55,10594,-89

6,56,10517,-147

6,57,10440,-132

6,58,10363,-75

6,59,10287,-34

6,60,10212,90

6,61,10137,134

6,62,10062,73

6,63,9986,22

6,64,9910,-4

6,65,9834,-14

6,66,9758,-18

6,67,9682,-15

6,68,9605,-61

6,69,9528,-145

6,70,9451,-139

6,71,9374,-92

6,72,9298,-50

6,73,9222,42

6,74,9147,141

6,75,9072,107

6,76,8996,31

6,77,8920,2

6,78,8844,-11

6,79,8768,-17

6,80,8692,-15

6,81,8616,-42

6,82,8539,-114

6,83,8462,-147

6,84,8385,-113

6,85,8308,-62

6,86,8232,3

6,87,8157,125

6,88,8082,124

6,89,8007,50

6,90,7931,11

6,91,7855,-8

6,92,7779,-16

6,93,7703,-16

6,94,7627,-19

6,95,7550,-84

6,96,7473,-148

6,97,7396,-134

6,98,7319,-77

6,99,7243,-39

7,0,7168,81

7,1,7091,-144

7,2,7014,-102

7,3,6937,-56

7,4,6861,20

7,5,6786,136

7,6,6711,117

7,7,6635,40

7,8,6559,6

7,9,6483,-10

7,10,6407,-16

7,11,6331,-16

7,12,6255,-26

7,13,6178,-95

7,14,6101,-145

7,15,6024,-124

7,16,5947,-70

7,17,5871,-27

7,18,5796,100

7,19,5721,129

7,20,5646,64

7,21,5570,17

7,22,5494,-5

7,23,5418,-15

7,24,5342,-17

7,25,5266,-15

7,26,5189,-65

7,27,5112,-145

7,28,5035,-136

7,29,4958,-86

7,30,4882,-46

7,31,4807,50

7,32,4732,137

7,33,4657,96

7,34,4581,32

7,35,4505,1

7,36,4429,-13

7,37,4353,-17

7,38,4277,-15

7,39,4201,-47

7,40,4124,-121

7,41,4047,-144

7,42,3970,-105

7,43,3893,-58

7,44,3817,14

7,45,3742,131

7,46,3667,119

7,47,3591,44

7,48,3515,8

7,49,3439,-9

7,50,3363,-16

7,51,3287,-16

7,52,3211,-22

7,53,3134,-90

7,54,3057,-145

7,55,2980,-128

7,56,2903,-72

7,57,2827,-32

7,58,2752,93

7,59,2677,131

7,60,2602,69

7,61,2526,19

7,62,2450,-5

7,63,2374,-15

7,64,2298,-18

7,65,2222,-15

7,66,2145,-62

7,67,2068,-143

7,68,1991,-137

7,69,1914,-89

7,70,1838,-48

7,71,1762,44

7,72,1687,139

7,73,1612,103

7,74,1536,30

7,75,1460,1

7,76,1384,-12

7,77,1308,-17

7,78,1232,-16

7,79,1156,-43

7,80,1079,-116

7,81,1002,-145

7,82,925,-110

7,83,848,-60

7,84,772,8

7,85,697,127

7,86,622,122

7,87,547,48

7,88,471,10

7,89,395,-8

7,90,319,-16

7,91,243,-16

7,92,167,-20

7,93,90,-86

7,94,13,-73

7,95,-64,-87

7,96,-140,43

7,97,-215,75

7,98,-288,314

7,99,-361,268

8,0,-436,134

8,1,-512,-53

8,2,-588,25

8,3,-663,138

8,4,-738,116

8,5,-814,39

8,6,-890,5

8,7,-966,-10

8,8,-1042,-16

8,9,-1118,-16

8,10,-1194,-27

8,11,-1271,-96

8,12,-1348,-144

8,13,-1425,-122

8,14,-1502,-67

8,15,-1578,-23

8,16,-1653,104

8,17,-1728,127

8,18,-1803,62

8,19,-1879,16

8,20,-1955,-5

8,21,-2031,-15

8,22,-2107,-17

8,23,-2183,-15

8,24,-2260,-67

8,25,-2337,-145

8,26,-2414,-135

8,27,-2491,-83

8,28,-2567,-45

8,29,-2642,54

8,30,-2717,137

8,31,-2792,93

8,32,-2868,31

8,33,-2944,1

8,34,-3020,-13

8,35,-3096,-17

8,36,-3172,-16

8,37,-3248,-49

8,38,-3325,-124

8,39,-3402,-144

8,40,-3479,-104

8,41,-3556,-56

8,42,-3632,18

8,43,-3707,134

8,44,-3782,117

8,45,-3858,41

8,46,-3934,7

8,47,-4010,-10

8,48,-4086,-16

8,49,-4162,-16

8,50,-4238,-23

8,51,-4315,-92

8,52,-4392,-144

8,53,-4469,-126

8,54,-4546,-70

8,55,-4622,-29

8,56,-4697,97

8,57,-4772,130

8,58,-4847,67

8,59,-4923,18

8,60,-4999,-4

8,61,-5075,-14

8,62,-5151,-17

8,63,-5227,-15

8,64,-5304,-63

8,65,-5381,-144

8,66,-5458,-136

8,67,-5535,-87

8,68,-5611,-46

8,69,-5686,48

8,70,-5761,138

8,71,-5836,99

8,72,-5912,30

8,73,-5988,1

8,74,-6064,-12

8,75,-6140,-17

8,76,-6216,-16

8,77,-6292,-45

8,78,-6369,-118

8,79,-6446,-146

8,80,-6523,-107

8,81,-6600,-58

8,82,-6676,12

8,83,-6751,129

8,84,-6826,120

8,85,-6901,45

8,86,-6977,8

8,87,-7053,-9

8,88,-7129,-16

8,89,-7205,-16

8,90,-7281,-21

8,91,-7358,-87

8,92,-7435,-145

8,93,-7512,-129

8,94,-7589,-73

8,95,-7665,-33

8,96,-7740,90

8,97,-7815,132

8,98,-7890,72

8,99,-7966,20

9,0,-8042,-4

9,1,-8117,139

9,2,-8192,114

9,3,-8268,37

9,4,-8344,4

9,5,-8420,-11

9,6,-8496,-16

9,7,-8572,-16

9,8,-8648,-29

9,9,-8725,-98

9,10,-8802,-144

9,11,-8879,-120

9,12,-8956,-66

9,13,-9032,-19

9,14,-9107,108

9,15,-9182,127

9,16,-9257,59

9,17,-9333,15

9,18,-9409,-7

9,19,-9485,-16

9,20,-9561,-17

9,21,-9637,-16

9,22,-9714,-69

9,23,-9791,-145

9,24,-9868,-134

9,25,-9945,-82

9,26,-10021,-43

9,27,-10096,58

9,28,-10171,135

9,29,-10246,89

9,30,-10322,30

9,31,-10398,0

9,32,-10474,-13

9,33,-10550,-17

9,34,-10626,-15

9,35,-10702,-51

9,36,-10779,-126

9,37,-10856,-141

9,38,-10933,-101

9,39,-11010,-55

9,40,-11086,21

9,41,-11161,135

9,42,-11236,115

9,43,-11312,40

9,44,-11388,5

9,45,-11464,-10

9,46,-11540,-17

9,47,-11616,-16

9,48,-11692,-25

9,49,-11769,-93

9,50,-11846,-143

9,51,-11923,-123

9,52,-12000,-68

9,53,-12076,-26

9,54,-12151,100

9,55,-12226,128

9,56,-12301,63

9,57,-12377,17

9,58,-12453,-6

9,59,-12529,-15

9,60,-12605,-17

9,61,-12681,-15

9,62,-12758,-64

9,63,-12835,-143

9,64,-12912,-134

9,65,-12989,-85

9,66,-13065,-45

9,67,-13140,51

9,68,-13215,137

9,69,-13290,95

9,70,-13366,31

9,71,-13442,1

9,72,-13518,-12

9,73,-13594,-18

9,74,-13670,-16

9,75,-13746,-47

9,76,-13823,-121

9,77,-13900,-144

9,78,-13977,-105

9,79,-14054,-57

9,80,-14130,14

9,81,-14205,130

9,82,-14280,117

9,83,-14356,44

9,84,-14432,7

9,85,-14508,-10

9,86,-14584,-16

9,87,-14660,-16

9,88,-14736,-22

9,89,-14813,-89

9,90,-14890,-143

9,91,-14967,-126

9,92,-15044,-71

9,93,-15120,-30

9,94,-15195,93

9,95,-15270,130

9,96,-15345,68

9,97,-15421,19

9,98,-15497,-5

9,99,-15573,-15

10,0,-15649,-17

10,1,-15725,37

10,2,-15801,4

10,3,-15877,-11

10,4,-15953,-18

10,5,-16029,-16

10,6,-16105,-31

10,7,-16182,-101

10,8,-16259,-144

10,9,-16336,-118

10,10,-16413,-65

10,11,-16489,-16

10,12,-16564,111

10,13,-16639,125

10,14,-16714,57

10,15,-16790,14

10,16,-16866,-7

10,17,-16942,-15

10,18,-17018,-18

10,19,-17094,-18

10,20,-17171,-73

10,21,-17248,-145

10,22,-17325,-134

10,23,-17402,-81

10,24,-17478,-42

10,25,-17553,62

10,26,-17628,134

10,27,-17703,87

10,28,-17779,28

10,29,-17855,0

10,30,-17931,-14

10,31,-18007,-18

10,32,-18083,-15

10,33,-18159,-52

10,34,-18236,-130

10,35,-18313,-139

10,36,-18390,-100

10,37,-18466,-53

10,38,-18542,24

10,39,-18617,137

10,40,-18692,114

10,41,-18768,38

10,42,-18844,5

10,43,-18920,-10

10,44,-18996,-17

10,45,-19072,-17

10,46,-19148,-26

10,47,-19225,-95

10,48,-19302,-142

10,49,-19379,-120

10,50,-19456,-67

10,51,-19532,-23

10,52,-19607,103

10,53,-19682,126

10,54,-19757,61

10,55,-19833,15

10,56,-19909,-6

10,57,-19985,-15

10,58,-20061,-17

10,59,-20137,-16

10,60,-20214,-67

10,61,-20291,-144

10,62,-20368,-134

10,63,-20445,-83

10,64,-20521,-44

10,65,-20596,54

10,66,-20671,135

10,67,-20746,91

10,68,-20822,31

10,69,-20898,1

10,70,-20974,-13

10,71,-21050,-18

10,72,-21126,-16

10,73,-21202,-49

10,74,-21279,-124

10,75,-21356,-141

10,76,-21433,-102

10,77,-21510,-55

10,78,-21586,18

10,79,-21661,132

10,80,-21736,116

10,81,-21812,41

10,82,-21888,6

10,83,-21964,-10

10,84,-22040,-17

10,85,-22116,-17

10,86,-22192,-23

10,87,-22269,-91

10,88,-22346,-142

10,89,-22423,-123

10,90,-22500,-69

10,91,-22576,-29

10,92,-22651,95

10,93,-22726,128

10,94,-22801,65

10,95,-22877,17

10,96,-22953,-6

10,97,-23029,-15

10,98,-23105,-18

10,99,-23181,-15

11,0,-23258,-62

11,1,-23334,-11

11,2,-23410,-18

11,3,-23486,-16

11,4,-23562,-34

11,5,-23639,-102

11,6,-23716,-144

11,7,-23793,-115

11,8,-23870,-63

11,9,-23946,-11

11,10,-24021,113

11,11,-24096,124

11,12,-24171,55

11,13,-24247,12

11,14,-24323,-8

11,15,-24399,-16

11,16,-24475,-17

11,17,-24551,-18

11,18,-24628,-75

11,19,-24705,-144

11,20,-24782,-133

11,21,-24859,-79

11,22,-24935,-41

11,23,-25010,67

11,24,-25085,133

11,25,-25160,84

11,26,-25236,26

11,27,-25312,-1

11,28,-25388,-14

11,29,-25464,-17

11,30,-25540,-15

11,31,-25616,-54

11,32,-25693,-134

11,33,-25770,-140

11,34,-25847,-97

11,35,-25923,-52

11,36,-25999,28

11,37,-26074,138

11,38,-26149,114

11,39,-26225,37

11,40,-26301,4

11,41,-26377,-11

11,42,-26453,-17

11,43,-26529,-16

11,44,-26605,-29

11,45,-26682,-99

11,46,-26759,-144

11,47,-26836,-120

11,48,-26913,-66

11,49,-26989,-19

11,50,-27064,108

11,51,-27139,128

11,52,-27214,59

11,53,-27290,15

11,54,-27366,-7

11,55,-27442,-16

11,56,-27518,-17

11,57,-27594,-16

11,58,-27671,-70

11,59,-27748,-146

11,60,-27825,-134

11,61,-27902,-81

11,62,-27978,-42

11,63,-28053,59

11,64,-28128,135

11,65,-28203,90

11,66,-28279,29

11,67,-28355,0

11,68,-28431,-15

11,69,-28507,-18

11,70,-28583,-16

11,71,-28659,-51

11,72,-28736,-127

11,73,-28813,-142

11,74,-28890,-100

11,75,-28966,-54

11,76,-29042,22

11,77,-29117,135

11,78,-29192,116

11,79,-29268,40

11,80,-29344,5

11,81,-29420,-10

11,82,-29496,-17

11,83,-29572,-16

11,84,-29648,-26

11,85,-29725,-95

11,86,-29802,-142

11,87,-29879,-122

11,88,-29956,-67

11,89,-30032,-25

11,90,-30107,100

11,91,-30182,127

11,92,-30257,62

11,93,-30333,16

11,94,-30409,-6

11,95,-30485,-15

11,96,-30561,-17

11,97,-30637,-16

11,98,-30714,-64

11,99,-30791,-143

12,0,-30868,-133

12,1,-30944,-16

12,2,-31020,-35

12,3,-31097,-103

12,4,-31174,-141

12,5,-31251,-113

12,6,-31328,-62

12,7,-31404,-5

12,8,-31479,115

12,9,-31554,121

12,10,-31629,51

12,11,-31705,11

12,12,-31781,-9

12,13,-31857,-16

12,14,-31933,-17

12,15,-32009,-18

12,16,-32086,-77

12,17,-32163,-140

12,18,-32240,-130

12,19,-32317,-76

12,20,-32393,-39

12,21,-32468,69

12,22,-32543,130

12,23,-32618,80

12,24,-32694,25

12,25,-32770,-2

12,26,-32846,-14

12,27,-32922,-18

12,28,-32998,-16

12,29,-33075,-55

12,30,-33152,-132

12,31,-33229,-136

12,32,-33306,-94

12,33,-33382,-51

12,34,-33458,29

12,35,-33533,136

12,36,-33608,110

12,37,-33684,34

12,38,-33760,2

12,39,-33836,-11

12,40,-33912,-17

12,41,-33988,-16

12,42,-34064,-31

12,43,-34141,-98

12,44,-34218,-140

12,45,-34295,-115

12,46,-34372,-63

12,47,-34448,-14

12,48,-34523,109

12,49,-34598,123

12,50,-34673,55

12,51,-34749,13

12,52,-34825,-7

12,53,-34901,-16

12,54,-34977,-17

12,55,-35053,-18

12,56,-35130,-71

12,57,-35207,-142

12,58,-35284,-131

12,59,-35361,-79

12,60,-35437,-42

12,61,-35512,61

12,62,-35587,132

12,63,-35662,85

12,64,-35738,27

12,65,-35814,-1

12,66,-35890,-14

12,67,-35966,-18

12,68,-36042,-16

12,69,-36118,-52

12,70,-36195,-128

12,71,-36272,-138

12,72,-36349,-97

12,73,-36425,-52

12,74,-36501,24

12,75,-36576,134

12,76,-36651,112

12,77,-36727,37

12,78,-36803,4

12,79,-36879,-11

12,80,-36955,-17

